"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","소재지우편번호","도로명우편번호","사업장명","데이터갱신구분","데이터갱신시점","도로명주소","상세영업상태명","상세영업상태코드","약국영업면적","영업상태코드","전화번호","좌표정보(X)","좌표정보(Y)","지번주소","지정일자","최종수정시점"
"3000000","PHMD120153000034084000001","2015-01-02","","영업/정상","","","","110-776","03147","남영약국","I","2026-04-22 22:31:10","서울특별시 종로구 삼일대로 461 (경운동, 운현궁SK허브)","영업중","13","41","01","027334774","198658.943470079 ","452604.254902527 ","서울특별시 종로구 경운동 89번지 4호 운현궁SK허브 101동113,114호","2015-01-02","2015-07-29 15:27:23"
"3000000","PHMD120153000034084000003","2015-02-09","","영업/정상","","","","110-888","03157","인앤아웃약국","I","2026-04-22 22:31:10","서울특별시 종로구 종로 19, 421호 (종로1가)","영업중","13","34","01","0220757505","198150.300374121 ","452019.212642931 ","서울특별시 종로구 종로1가 421호","2015-02-09","2020-07-20 17:34:29"
"3000000","PHMD120153000034084000007","2015-03-23","","영업/정상","","","","110-803","03012","예은약국","I","2026-04-22 22:31:10","서울특별시 종로구 진흥로 456, 1층 (구기동)","영업중","13","38","01","023799920","196261.784318902 ","456061.273724198 ","서울특별시 종로구 구기동 95번지 27호 1층","2015-03-23","2015-03-23 15:15:04"
"3000000","PHMD120153000034084000012","2015-05-18","","영업/정상","","","","","03196","보배종로약국","I","2026-04-22 22:31:10","서울특별시 종로구 종로 226-1, 1층 (종로5가)","영업중","13","99","01","0222761773","200192.858976446 ","452053.79706169 ","서울특별시 종로구 종로5가 193-4","2015-05-18","2023-05-18 17:22:01"
"3000000","PHMD120153000034084000013","2015-06-01","","영업/정상","","","","110-034","03043","햇살약국","I","2026-04-22 22:31:10","서울특별시 종로구 자하문로 58, 1층 (창성동)","영업중","13","35","01","027235489","197387.223410675 ","453217.903654969 ","서울특별시 종로구 창성동 158번지 5호 1층","2015-06-01","2025-10-21 13:14:02"
"3000000","PHMD120153000034084000016","2015-07-31","","영업/정상","","","","110-835","03129","종로오가약국","I","2026-04-22 22:31:10","서울특별시 종로구 종로 213-1 (종로5가)","영업중","13","23","01","027638855","200066.59446289 ","452098.925029739 ","서울특별시 종로구 종로5가 88번지 7호","2015-07-31","2015-08-07 11:42:06"
"3000000","PHMD120153000034084000020","2015-09-04","","영업/정상","","","","","03130","광장약국","I","2026-04-22 22:31:10","서울특별시 종로구 종로 193-2, 1,2층 (종로4가)","영업중","13","73","01","0222720380","199861.787254264 ","452086.258588893 ","서울특별시 종로구 종로4가 9-2","2015-09-04","2020-11-20 09:05:34"
"3000000","PHMD120153000034084000023","2015-10-14","","영업/정상","","","","","03157","대박약국","I","2026-04-22 22:31:10","서울특별시 종로구 종로 19, 3층 327호 (종로1가, 르메이에르종로타운)","영업중","13","19","01","0220757171","198150.300374121 ","452019.212642931 ","서울특별시 종로구 종로1가 24번지 327호","2015-10-14","2020-07-20 17:31:37"
"3000000","PHMD120153000034084000024","2015-11-03","","영업/정상","","","","","03126","엄약국","I","2026-04-22 22:31:10","서울특별시 종로구 종로 227 (종로5가, 엄약국)","영업중","13","53","01","027630380","200196.450522845 ","452110.362966629 ","서울특별시 종로구 종로5가 52번지 1호","2015-11-03","2025-10-21 13:47:50"
"3000000","PHMD120153000034084000025","2015-11-09","","영업/정상","","","","","03113","단골온누리약국","I","2026-04-22 22:31:10","서울특별시 종로구 지봉로 50 (숭인동, 필빌딩)","영업중","13","30","01","027450731","201341.677424554 ","452471.587514595 ","서울특별시 종로구 숭인동 81번지 15호","2015-11-09","2015-11-09 16:06:25"
"3000000","PHMD120153000034084000027","2015-12-01","","영업/정상","","","","","03079","메디칼서울약국","I","2026-04-22 22:31:10","서울특별시 종로구 대학로9길 6, 1층,2층 (명륜4가)","영업중","13","82","01","027669000","200065.195268613 ","453279.735893133 ","서울특별시 종로구 명륜4가 98-1 1층, 2층","2015-12-01","2020-11-20 15:10:47"
"3000000","PHMD120163000034084000002","2016-03-14","","영업/정상","","","","","03104","봄약국","I","2026-04-22 22:31:10","서울특별시 종로구 지봉로 37-1, 1층 (창신동)","영업중","13","","01","027419737","201284.618587826 ","452338.089023093 ","서울특별시 종로구 창신동 266번지 1호 1층","2016-03-14","2017-08-02 17:28:25"
"3000000","PHMD120163000034084000006","2016-06-17","","영업/정상","","","","","03106","종로온누리약국","I","2026-04-22 22:31:12","서울특별시 종로구 종로 293, 1층 (창신동, 하나저축은행)","영업중","13","47","01","027420900","200859.564314933 ","452177.037254117 ","서울특별시 종로구 창신동 562번지 1층","2016-06-17","2024-07-15 10:03:45"
"3000000","PHMD120163000034084000007","2016-07-11","","영업/정상","","","","","03030","명문약국","I","2026-04-22 22:31:10","서울특별시 종로구 통일로 254, 1층, 지하1층 (무악동)","영업중","13","118","01","027371543","196193.491497926 ","452516.646583755 ","서울특별시 종로구 무악동 37번지 1호","2016-07-11","2022-04-06 13:28:10"
"3000000","PHMD120173000034084000001","2017-01-02","","영업/정상","","","","","03104","소망약국","I","2026-04-22 22:31:12","서울특별시 종로구 종로 335, 1층 (창신동, 원풍빌딩)","영업중","13","11","01","027420075","201238.696068454 ","452317.86559669 ","서울특별시 종로구 창신동 292번지","2017-01-02","2024-11-01 10:32:47"
"3000000","PHMD120173000034084000002","2017-02-07","","영업/정상","","","","","03183","광화문윤약국","I","2026-04-22 22:31:10","서울특별시 종로구 세종대로 159, 4층 (세종로)","영업중","13","34","01","027201717","197841.421685319 ","452035.176830457 ","서울특별시 종로구 세종로 202번지 1호","2017-02-07","2017-02-07 18:01:35"
"3000000","PHMD120173000034084000005","2017-04-11","","영업/정상","","","","","03165","경희궁햇살약국","I","2026-04-22 22:31:12","서울특별시 종로구 송월길 99, 203동 2218호 (홍파동, 경희궁자이 2단지)","영업중","13","21","01","027333342","196711.256846666 ","452060.860508565 ","서울특별시 종로구 홍파동 199번지 경희궁자이 2단지 203동 2218호","2017-04-11","2025-11-10 10:05:48"
"3000000","PHMD120173000034084000006","2017-05-15","","영업/정상","","","","","03192","태평양약국","I","2026-04-22 22:31:10","서울특별시 종로구 수표로20길 43, 1층 (종로3가)","영업중","13","54","01","0222746228","199217.330753904 ","451974.244323975 ","서울특별시 종로구 종로3가 132-1 1층","2017-05-15","2021-07-16 18:01:18"
"3000000","PHMD120173000034084000007","2017-05-23","","영업/정상","","","","","03081","대학약국","I","2026-04-22 22:31:10","서울특별시 종로구 창경궁로 162, 1,2층 (원남동)","영업중","13","156","01","0236723672","199704.625106697 ","452722.595266275 ","서울특별시 종로구 원남동 133-1 1,2층","2017-05-23","2024-02-23 15:29:22"
"3000000","PHMD120173000034084000010","2017-06-19","","영업/정상","","","","","03111","숭인약국","I","2026-04-22 22:31:10","서울특별시 종로구 종로 407 (숭인동)","영업중","13","47","01","029290754","201902.807079609 ","452577.361167222 ","서울특별시 종로구 숭인동 1266번지","2017-06-19","2017-06-19 15:14:45"
"3000000","PHMD120173000034084000016","2017-10-10","","영업/정상","","","","","03082","서울온누리약국","I","2026-04-22 22:31:10","서울특별시 종로구 대학로5길 54, 1층 (연건동, 우욱하우스)","영업중","13","72","01","027458272","200059.873692592 ","453015.165320296 ","서울특별시 종로구 연건동 44번지 10호 1층","2017-10-10","2020-03-30 09:40:50"
"3000000","PHMD120173000034084000018","2017-11-28","","영업/정상","","","","","03195","종로우리약국","I","2026-04-22 22:31:10","서울특별시 종로구 종로 202, 1층 (종로4가)","영업중","13","36","01","0222754700","199936.446035826 ","452044.181328925 ","서울특별시 종로구 종로4가 182번지","2017-11-28","2017-11-28 17:45:36"
"3000000","PHMD120173000034084000020","2017-12-26","","영업/정상","","","","","03198","참조은약국","I","2026-04-22 22:31:10","서울특별시 종로구 종로 266, 동대문종합시장 A동 7층 705호 (종로6가)","영업중","13","34","01","0222720535","200542.258243379 ","452057.126859583 ","서울특별시 종로구 종로6가 262번지 1호 동대문종합시장","2017-12-26","2019-07-29 10:38:14"
"3000000","PHMD120183000034084000001","2018-01-24","","영업/정상","","","","","03189","종각팜약국","I","2026-04-22 22:31:10","서울특별시 종로구 종로 68, 대한기독교서회 1층 (종로2가)","영업중","13","29","01","027386500","198599.354528711 ","451963.264066125 ","","2018-01-24","2024-05-03 15:15:33"
"3000000","PHMD120183000034084000002","2018-02-22","","영업/정상","","","","","03129","온유약국","I","2026-04-22 22:31:12","서울특별시 종로구 종로 205, 1층 (종로5가)","영업중","13","248","01","027455487","199982.481574081 ","452096.334234382 ","서울특별시 종로구 종로5가 102","2018-02-22","2025-09-16 10:16:38"
"3000000","PHMD120183000034084000007","2018-04-03","","영업/정상","","","","","03180","서대문권약국","I","2026-04-22 22:31:11","서울특별시 종로구 경교장길 35, 3151호 (평동, 경희궁자이 3단지)","영업중","13","52","01","027357735","196931.854196185 ","451813.489945391 ","서울특별시 종로구 평동 233 경희궁자이 3단지 3151호","2018-04-03","2026-02-02 13:34:14"
"3000000","PHMD120183000034084000009","2018-06-01","","영업/정상","","","","","03173","세종약국","I","2026-04-22 22:31:11","서울특별시 종로구 세종대로23길 54, 세종빌딩 지하1층 130호 (당주동)","영업중","13","23","01","0232102292","197573.030749573 ","452175.335781858 ","서울특별시 종로구 당주동 100번지 세종빌딩","2018-06-01","2021-04-01 10:13:31"
"3000000","PHMD120183000034084000010","2018-07-30","","영업/정상","","","","","03097","창신종로약국","I","2026-04-22 22:31:11","서울특별시 종로구 창신길 47 (창신동)","영업중","13","29","01","0236720845","200854.03612958 ","452385.186316144 ","서울특별시 종로구 창신동 647번지 16호","2018-07-30","2023-04-07 16:31:25"
"3000000","PHMD120183000034084000011","2018-08-13","","영업/정상","","","","","03126","백수약국","I","2026-04-22 22:31:12","서울특별시 종로구 종로 233-1, 신화빌딩 (종로5가)","영업중","13","100","01","027661083","200259.754525539 ","452113.150872578 ","서울특별시 종로구 종로5가 42번지 1호 신화빌딩","2018-08-13","2023-09-04 11:03:55"
"3000000","PHMD120083000034084000007","2003-08-26","","영업/정상","","","","","03036","세민약국","I","2026-04-22 22:31:09","서울특별시 종로구 자하문로7길 73, 101호 (누하동, 트라이빌)","영업중","13","37","01","027398851","197174.330909636 ","453120.283745616 ","서울특별시 종로구 누하동 5-2 트라이빌 101호","2003-08-26","2021-01-22 11:47:24"
"3000000","PHMD120083000034084000008","2008-11-20","","영업/정상","","","","110-836","03196","동서약국","I","2026-04-22 22:31:09","서울특별시 종로구 종로 222 (종로5가)","영업중","13","30","01","0222782140","200138.733378102 ","452051.937702775 ","서울특별시 종로구 종로5가 182번지 3호","2008-11-20","2018-03-06 11:17:53"
"3000000","PHMD120083000034084000010","2008-10-01","","영업/정상","","","","110-858","03150","푸른소나무약국","I","2026-04-22 22:31:09","서울특별시 종로구 삼봉로 81, 207호 (수송동, 두산위브파빌리온)","영업중","13","35","01","0221985333","198324.653631679 ","452252.812389497 ","서울특별시 종로구 수송동 58번지 두산위브파빌리온 207호","2008-10-01","2022-03-31 11:53:11"
"3000000","PHMD120083000034084000012","2008-12-11","","영업/정상","","","","110-853","03130","종로약국","I","2026-04-22 22:31:09","서울특별시 종로구 종로 195 (종로4가)","영업중","13","45","01","027453184","199870.080275739 ","452092.183279631 ","서울특별시 종로구 종로4가 8번지","2008-12-11","2023-08-21 14:15:00"
"3000000","PHMD120083000034084000013","2008-12-31","","영업/정상","","","","110-836","03195","새동서약국","I","2026-04-22 22:31:09","서울특별시 종로구 동호로 403, 19호 (종로5가)","영업중","13","55","01","0222851055","200077.144414946 ","452023.159595412 ","서울특별시 종로구 종로5가 138번지 19호","2008-12-31","2013-03-19 14:30:56"
"3000000","PHMD120093000034084000014","2009-10-13","","영업/정상","","","","110-847","03008","국화약국","I","2026-04-22 22:31:09","서울특별시 종로구 평창11길 3, 1층 (평창동, 쇼핑센타뉴본)","영업중","13","26","01","","196965.164175084 ","455959.269196762 ","서울특별시 종로구 평창동 331번지 쇼핑센타뉴본빌딩 1층","2009-10-13","2013-03-19 13:38:29"
"3000000","PHMD120093000034084000015","2009-11-09","","영업/정상","","","","110-803","03012","사랑약국","I","2026-04-22 22:31:09","서울특별시 종로구 진흥로 432, 1층 3호 (구기동)","영업중","13","35","01","023795632","196092.743907822 ","456198.595931715 ","서울특별시 종로구 구기동 110번지 1호 요진오피스텔쉐레이 1층 3호","2009-11-09","2022-08-22 14:37:19"
"3000000","PHMD120103000034084000002","2010-02-23","","영업/정상","","","","110-852","03195","인제약국","I","2026-04-22 22:31:09","서울특별시 종로구 종로 194 (종로4가)","영업중","13","23","01","22664312","199857.336169527 ","452038.509639452 ","서울특별시 종로구 종로4가 153번지 1호","2010-02-23","2023-08-10 10:12:38"
"3000000","PHMD120113000034084000005","2011-02-28","","영업/정상","","","","","03126","신백제약국","I","2026-04-22 22:31:12","서울특별시 종로구 종로 243, 1층 (종로5가)","영업중","13","127","01","027458492","200363.217845298 ","452115.190202487 ","서울특별시 종로구 종로5가 20번지 1호 1층","2011-02-28","2025-01-09 09:17:29"
